"osm_id","name","ref","highway","aadt","roadtype","road_importance","urban"
"2285567","Clarence Road","B3321","secondary",NA,"minor",4,1
"2285568","Osborne Road",NA,"residential",NA,"minor",5,1
"2285569","Yarborough Road",NA,"tertiary",NA,"minor",3,1
"2285654","Falcon Road",NA,"residential",NA,"minor",2,1
"2285655","Kings Road",NA,"residential",NA,"minor",5,1
"2285656","Alfred Street",NA,"residential",NA,"minor",4,1
"2285657","Grange Road",NA,"residential",NA,"minor",5,1
"2285658","Orchard Road",NA,"residential",NA,"minor",5,1
"2285659","Connaught Road",NA,"residential",NA,"minor",5,1
"2285660","Oakfield Road",NA,"residential",NA,"minor",4,1
"2285661","Princess Close",NA,"residential",NA,"minor",4,1
"2285662","Kent Avenue",NA,"residential",NA,"minor",5,1
"2285663","Broadsmith Avenue",NA,"residential",NA,"minor",5,1
"2285664","Nelson Close",NA,"residential",NA,"minor",2,1
"2285665","St Josephs Close",NA,"residential",NA,"minor",3,1
"2285666","Glossop Close",NA,"residential",NA,"minor",2,1
"2285667","Moon Close",NA,"residential",NA,"minor",2,1
"2285668","Gordon Lodge",NA,"residential",NA,"minor",3,1
"2285669","Lodgeside",NA,"residential",NA,"minor",3,1
"2285670","Queens Court",NA,"residential",NA,"minor",4,1
"2285671","Mayfield Road",NA,"residential",NA,"minor",4,1
"2285759","Anchorage Way",NA,"residential",NA,"minor",4,1
"2285760","Britannia Way",NA,"residential",NA,"minor",5,1
"2285761","Rosetta Drive",NA,"residential",NA,"minor",4,0
"2285899","Glamis Gardens",NA,"residential",NA,"minor",3,1
"2286526","Oaks Close",NA,"residential",NA,"minor",4,1
"2286527","Denton Gardens",NA,"residential",NA,"minor",4,1
"2308387","Guildford Road",NA,"residential",NA,"minor",3,0
"2340216","Baring Road",NA,"unclassified",NA,"minor",5,1
"2340217","Egypt Hill",NA,"residential",NA,"minor",5,1
"2340217","Egypt Hill",NA,"residential",NA,"minor",5,1
"2340314","Bellevue Road",NA,"residential",NA,"minor",5,1
"2340315","Newport Road","A3020","primary",11336,"major",2,1
"2375968","Pallance Lane",NA,"residential",NA,"minor",5,0
"2376100","Noke Common",NA,"residential",NA,"minor",5,1
"2376101","Noke Common Road",NA,"unclassified",NA,"minor",3,0
"2376102","Hillis Gate Road",NA,"unclassified",NA,"minor",5,0
"2376103","Rew Street",NA,"tertiary",NA,"minor",2,0
"2376104","Rolls Hill",NA,"tertiary",NA,"minor",5,0
"2376105","Rew Street",NA,"residential",NA,"minor",5,0
"2376106","Worsley Road",NA,"residential",NA,"minor",5,1
"2376107","Albert Road",NA,"residential",NA,"minor",5,1
"2376108","Bay View Road",NA,"residential",NA,"minor",4,1
"2376306","Hilton Road",NA,"residential",NA,"minor",5,1
"2376307","Lower Church Road",NA,"residential",NA,"minor",5,1
"2376309","Uplands Road",NA,"residential",NA,"minor",5,1
"2376311","Chessell Close",NA,"residential",NA,"minor",4,1
"2376312","Westway",NA,"residential",NA,"minor",3,1
"2376313","Fieldway Crescent",NA,"residential",NA,"minor",5,1
"2376314","Venner Avenue",NA,"residential",NA,"minor",5,1
"2376315","Greenways",NA,"residential",NA,"minor",5,1
"2376317","Wroxall Close",NA,"residential",NA,"minor",3,1
"2376318","Cranleigh Gardens",NA,"residential",NA,"minor",5,1
"2376319","Selman Gardens",NA,"residential",NA,"minor",4,1
"2376320","Horseshoe Close",NA,"residential",NA,"minor",4,1
"2376321","Oxford Street",NA,"residential",NA,"minor",5,1
"2376323","Pallance Road",NA,"tertiary",NA,"minor",3,1
"2376324","Woodside Close",NA,"residential",NA,"minor",3,1
"2406663","Alresford Road",NA,"residential",NA,"minor",3,1
"2406664","Oaklyn Gardens",NA,"residential",NA,"minor",5,1
"2406665","Maida Vale Road",NA,"residential",NA,"minor",2,1
"2406666","Wilton Park Road",NA,"tertiary",NA,"minor",4,1
"2406667","Wilton Park Road",NA,"tertiary",NA,"minor",2,1
"2406668","St Martins Avenue",NA,"residential",NA,"minor",1,1
"2406669","St Boniface Cliff Road",NA,"residential",NA,"minor",3,1
"2406670","Clarence Gardens",NA,"residential",NA,"minor",4,1
"2406671","Northcliff Gardens",NA,"residential",NA,"minor",4,1
"2406672","Clarence Road",NA,"residential",NA,"minor",4,1
"2406673","Avenue Road",NA,"residential",NA,"minor",5,1
"2406674","Milford Road",NA,"residential",NA,"minor",4,1
"2406675","Beatrice Avenue",NA,"residential",NA,"minor",5,1
"2406676","Eastmount",NA,"unclassified",NA,"minor",2,1
"2406849","Grange Road",NA,"residential",NA,"minor",4,1
"2406850","Florence Road",NA,"residential",NA,"minor",5,1
"2406851","Paddock Road",NA,"residential",NA,"minor",3,1
"2406852","Pomona Road",NA,"residential",NA,"minor",4,1
"2406853","Rectory Road",NA,"residential",NA,"minor",3,1
"2406854","Highfield Road",NA,"residential",NA,"minor",5,1
"2406856","Westhill Drive",NA,"residential",NA,"minor",4,1
"2406857","Hungerberry Close",NA,"residential",NA,"minor",5,1
"2406876","Priory Road",NA,"residential",NA,"minor",1,1
"2406877","Luccombe Road",NA,"unclassified",NA,"minor",4,1
"2406952","Marine Cross Road",NA,"residential",NA,"minor",2,1
"2406953","Witbank Gardens",NA,"residential",NA,"minor",5,1
"2406954","Duncroft Gardens",NA,"residential",NA,"minor",4,1
"2406955","Dracaena Gardens",NA,"residential",NA,"minor",3,1
"2406956","Pierrellen Gardens",NA,"residential",NA,"minor",3,1
"2406957","Witbank Close",NA,"residential",NA,"minor",2,1
"2424629","North Road",NA,"primary",NA,"major",3,1
"2424633","Arthurs Hill",NA,"primary",NA,"major",4,1
"2424650","High Street",NA,"primary",NA,"major",2,1
"2429456","Falcon Cross Road",NA,"unclassified",NA,"minor",2,1
"2429457","Sandy Lane",NA,"tertiary",NA,"minor",4,1
"2429520","Westlake Avenue",NA,"residential",NA,"minor",4,1
"2429521","Fir Tree Close",NA,"residential",NA,"minor",2,1
"2429523","Carpenters Close",NA,"residential",NA,"minor",3,1
"2429525","Porter Avenue",NA,"residential",NA,"minor",5,1
"2429526","Lamorbey Terrace",NA,"residential",NA,"minor",4,1
"2429587","Cherryside",NA,"residential",NA,"minor",4,1
"2429588","Lamorbey Road",NA,"residential",NA,"minor",5,1
"2429588","Lamorbey Road",NA,"residential",NA,"minor",5,1
"2429589","Meadow Close",NA,"residential",NA,"minor",4,1
"2429591","Deans Close",NA,"residential",NA,"minor",3,1
"2429592","Rosemead",NA,"residential",NA,"minor",2,1
"2429593","Churchill Close",NA,"residential",NA,"minor",3,1
"2429604","Chelsfield Avenue",NA,"residential",NA,"minor",4,1
"2429630","Church Road","A3055","primary",4247,"major",2,0
"2429649","Grange Road",NA,"unclassified",NA,"minor",3,1
"2430953","St Thomas Square",NA,"primary",NA,"major",1,1
"2440995",NA,NA,"unclassified",NA,"minor",3,1
"2484402","Three Gates Road",NA,"tertiary",NA,"minor",3,1
"2484634","Fairlead Road",NA,"residential",NA,"minor",3,1
"2484635","Spinnaker Close",NA,"residential",NA,"minor",3,1
"2484637","The Chandlers",NA,"residential",NA,"minor",4,1
"2484638","Admiral Way",NA,"residential",NA,"minor",4,1
"2484639","Osborne Chase",NA,"residential",NA,"minor",4,1
"2484640","The Slipway",NA,"residential",NA,"minor",3,1
"2484642","Velsheda View",NA,"residential",NA,"minor",2,1
"2484643","Cotton Close",NA,"residential",NA,"minor",2,1
"2484644","Lanyards Lea",NA,"residential",NA,"minor",2,1
"2484645","Harbour Way",NA,"residential",NA,"minor",3,1
"2484646","Ensign Close",NA,"residential",NA,"minor",3,1
"2484862","Upper Moorgreen Road",NA,"residential",NA,"minor",5,1
"2484863","Brooklands Road",NA,"residential",NA,"minor",3,1
"2484864","Moorgreen Road",NA,"residential",NA,"minor",2,1
"2484866","Alexandra Road",NA,"residential",NA,"minor",5,1
"2484867","Coronation Road",NA,"residential",NA,"minor",4,1
"2484868","Princes Street",NA,"residential",NA,"minor",4,1
"2484869","Albert Street",NA,"residential",NA,"minor",4,1
"2484870","Victoria Road",NA,"tertiary",NA,"minor",4,1
"2484931","Granville Road",NA,"residential",NA,"minor",5,1
"2484932","St. Mary's Road",NA,"residential",NA,"minor",4,1
"2484933","Denmark Road",NA,"residential",NA,"minor",5,1
"2484934","Granville Road Bridge",NA,"residential",NA,"minor",2,1
"2484935","Cross Street",NA,"residential",NA,"minor",1,1
"2484990","Gordon Road",NA,"residential",NA,"minor",5,1
"2484991","Fellows Road",NA,"residential",NA,"minor",5,1
"2484992","Grove Road",NA,"residential",NA,"minor",2,1
"2485207","Stephenson Road",NA,"residential",NA,"minor",4,1
"2485208","Consort Road",NA,"residential",NA,"minor",4,1
"2485209","Birmingham Road",NA,"unclassified",NA,"minor",4,1
"2485210","Westhill Road",NA,"residential",NA,"minor",4,1
"2485211","Beckford Road",NA,"residential",NA,"minor",4,1
"2485212","Mill Hill Road",NA,"tertiary",NA,"minor",5,1
"2485213","St Faiths Road",NA,"residential",NA,"minor",4,1
"2485214","Newport Road",NA,"residential",NA,"minor",1,1
"2485216","Shamblers Road",NA,"residential",NA,"minor",5,1
"2485217","Warrior Avenue",NA,"residential",NA,"minor",3,1
"2485218","Arnold Road",NA,"residential",NA,"minor",4,1
"2485219","Love Lane",NA,"residential",NA,"minor",2,1
"2485220","Ash Grove",NA,"residential",NA,"minor",3,1
"2485261","Ronsons Close",NA,"residential",NA,"minor",4,1
"2485262","Elm Grove",NA,"residential",NA,"minor",4,1
"2485263","Windmill Close",NA,"residential",NA,"minor",4,1
"2485466","Park Road","B3325","secondary",NA,"minor",2,1
"2485467","Ward Avenue",NA,"residential",NA,"minor",5,1
"2485582","Place Road","B3325","secondary",NA,"minor",1,0
"2495702","Medina Road","A3020","primary",4993,"major",3,1
"2500282","Place Road",NA,"residential",NA,"minor",5,1
"2500283","Prospect Road",NA,"unclassified",NA,"minor",4,1
"2500284","Crossfield Avenue",NA,"residential",NA,"minor",5,1
"2500284","Crossfield Avenue",NA,"residential",NA,"minor",5,1
"2500285","Queens Road",NA,"residential",NA,"minor",2,1
"2500342","Magdalen Crescent",NA,"residential",NA,"minor",5,1
"2500489","Arctic Road",NA,"residential",NA,"minor",3,1
"2500592","Smithards Lane",NA,"residential",NA,"minor",3,1
"2500593","Tennyson Road",NA,"residential",NA,"minor",5,1
"2500594","Fraser Close",NA,"residential",NA,"minor",5,1
"2500595","Milton Road",NA,"residential",NA,"minor",1,1
"2500699","Stanley Road",NA,"residential",NA,"minor",3,1
"2500700","Bridge Road","B3320","secondary",NA,"minor",2,1
"2500701","Bernard Road",NA,"residential",NA,"minor",4,1
"2500702","York Street",NA,"residential",NA,"minor",5,1
"2500703","Thetis Road",NA,"residential",NA,"minor",5,1
"2500704","Pelham Road",NA,"residential",NA,"minor",5,1
"2500705","South Road",NA,"residential",NA,"minor",2,1
"2500737","St Andrew's Street",NA,"residential",NA,"minor",4,1
"2500738","Langley Road",NA,"residential",NA,"minor",2,1
"2500739","Brunswick Road",NA,"residential",NA,"minor",4,1
"2501018","Terminus Road","B3325","secondary",NA,"minor",2,1
"2501022","Market Hill",NA,"residential",NA,"minor",4,1
"2501024","Bars Hill",NA,"residential",NA,"minor",3,1
"2501059","Cliff Road",NA,"residential",NA,"minor",5,1
"2501060","Mornington Road",NA,"residential",NA,"minor",4,1
"2501061","Pine Tree Close",NA,"residential",NA,"minor",4,1
"2501062","Lammas Close",NA,"residential",NA,"minor",4,1
"2501063","Battery Road",NA,"residential",NA,"minor",4,1
"2501064","Brambles Lane",NA,"residential",NA,"minor",4,1
"2501065","Woodvale Road",NA,"residential",NA,"minor",5,1
"2501066","Woodvale Close",NA,"residential",NA,"minor",4,1
"2501067","Gurnard Heights",NA,"residential",NA,"minor",4,1
"2501068","Jordan Close",NA,"residential",NA,"minor",5,1
"2501106","Princes Esplanade",NA,"unclassified",NA,"minor",4,1
"2501107","Egypt Esplanade",NA,"unclassified",NA,"minor",4,1
"2501107","Egypt Esplanade",NA,"unclassified",NA,"minor",4,1
"2501108","Egypt Esplanade",NA,"unclassified",NA,"minor",5,1
"2501203","Shore Road",NA,"residential",NA,"minor",5,1
"2501204","Church Road",NA,"residential",NA,"minor",5,1
"2501205","Tilbury Road",NA,"residential",NA,"minor",5,1
"2501206","The Avenue",NA,"residential",NA,"minor",4,1
"2501207","Tuttons Hill",NA,"unclassified",NA,"minor",5,1
"2501428","Guppy Close",NA,"residential",NA,"minor",3,0
"2501429","Parklands Avenue",NA,"residential",NA,"minor",5,1
"2501430","Westwood Close",NA,"residential",NA,"minor",2,1
"2501431","King James Close",NA,"residential",NA,"minor",3,1
"2501432","Churchill Road",NA,"residential",NA,"minor",5,1
"2501434","Charles Road",NA,"residential",NA,"minor",4,1
"2501436","Edinburgh Close",NA,"residential",NA,"minor",4,1
"2501437","Mountbatten Avenue",NA,"residential",NA,"minor",5,1
"2501580","Firs Close",NA,"residential",NA,"minor",2,1
"2501581","Reynolds Close",NA,"residential",NA,"minor",3,1
"2501582","Park Road",NA,"residential",NA,"minor",4,1
"2501583","Debourne Close",NA,"residential",NA,"minor",5,1
"2501690","Highfield Road",NA,"residential",NA,"minor",5,1
"2501691","Broadfields Avenue",NA,"residential",NA,"minor",5,1
"2526356","Havenstreet Main Road",NA,"tertiary",NA,"minor",1,0
"2526426","Deacons Lane",NA,"unclassified",NA,"minor",5,0
"2526427",NA,NA,"residential",NA,"minor",2,0
"2526443",NA,NA,"unclassified",NA,"minor",3,0
"2536515","Newport Road","A3056","primary",11676,"major",3,0
"2536615","Barrack Shute",NA,"tertiary",NA,"minor",3,0
"2541951","Paddock Close",NA,"residential",NA,"minor",2,0
"2541978","Sheepwash Lane",NA,"unclassified",NA,"minor",5,0
"2541980","Newport Road",NA,"tertiary",NA,"minor",5,0
"2541981","Allotment Road",NA,"residential",NA,"minor",5,0
"2541982","Town End",NA,"unclassified",NA,"minor",3,0
"2541983","Priory Walk",NA,"residential",NA,"minor",4,0
"2541999","Kemming Road",NA,"secondary",NA,"minor",3,0
"2542000","Bannock Road",NA,"residential",NA,"minor",4,0
"2542001","Strathwell Crescent",NA,"residential",NA,"minor",3,0
"2542014","High Street",NA,"tertiary",NA,"minor",3,0
"2542015","Ventnor Road",NA,"secondary",NA,"minor",3,0
"2542016","Upper Ash Drive",NA,"residential",NA,"minor",4,0
"2542044","Hunts Road",NA,"residential",NA,"minor",5,0
"2542045","Woolverton Road",NA,"unclassified",NA,"minor",3,0
"2542052","Seven Sisters Road",NA,"residential",NA,"minor",4,0
"2542053","Seven Sisters Close",NA,"residential",NA,"minor",2,0
"2542096","Spindlers Road",NA,"tertiary",NA,"minor",3,0
"2542112","Salem Close",NA,"residential",NA,"minor",4,0
"2542113","Love Lane",NA,"unclassified",NA,"minor",4,0
"2542114","Fishers",NA,"residential",NA,"minor",5,0
"2542115","Twining Road",NA,"residential",NA,"minor",4,0
"2542120","Steephill Court Road",NA,"residential",NA,"minor",5,1
"2542271","Inglewood Park",NA,"residential",NA,"minor",5,0
"2542272","Castle Court",NA,"residential",NA,"minor",4,1
"2542273","Castle Close",NA,"residential",NA,"minor",5,1
"2542274","Undercliff Gardens",NA,"residential",NA,"minor",5,0
"2542275","Undercliff Drive",NA,"tertiary",NA,"minor",2,0
"2542276","Park Avenue",NA,"tertiary",NA,"minor",4,1
"2544348","Alpine Road","A3055","primary",3278,"major",1,1
"2559235","Dudley Road",NA,"unclassified",NA,"minor",4,1
"2559236","High Street",NA,"primary",NA,"major",1,1
"2559237","Victoria Street",NA,"primary",NA,"major",1,1
"2559238","Buena Vista Road",NA,"residential",NA,"minor",1,1
"2559239",NA,NA,"unclassified",NA,"minor",2,1
"2559241","St Boniface Road",NA,"tertiary",NA,"minor",3,1
"2559243","Bonchurch Village Road",NA,"tertiary",NA,"minor",3,1
"2559244","Shore Road",NA,"residential",NA,"minor",5,1
"2559245","Grangeside",NA,"residential",NA,"minor",4,1
"2559437","Madeira Road",NA,"unclassified",NA,"minor",5,1
"2559440","Kings Bay Road",NA,"residential",NA,"minor",2,1
"2559441","East Street",NA,"residential",NA,"minor",3,1
"2559442","Clarence Road",NA,"residential",NA,"minor",3,1
"2559443","South Street",NA,"residential",NA,"minor",4,1
"2559444","West Street",NA,"residential",NA,"minor",4,1
"2559445","North Street",NA,"residential",NA,"minor",3,1
"2559446","St Catherine Street",NA,"unclassified",NA,"minor",5,1
"2559447","Wheelers Bay Road",NA,"unclassified",NA,"minor",1,1
"2559523","Albert Street",NA,"primary",NA,"major",1,1
"2559524","Pound Lane",NA,"residential",NA,"minor",4,1
"2559525","Market Street",NA,"residential",NA,"minor",4,1
"2559916","Shore Hill",NA,"unclassified",NA,"minor",1,1
"2559917","Belgrave Road",NA,"unclassified",NA,"minor",3,1
"2559918","Zig Zag Road",NA,"secondary",NA,"minor",2,1
"2559920","Gill's Cliff Road",NA,"tertiary",NA,"minor",4,1
"2559921","Whitwell Road",NA,"secondary",NA,"minor",3,0
"2559922","Castle Road",NA,"tertiary",NA,"minor",2,0
"2559923","Marlborough Road",NA,"residential",NA,"minor",5,1
"2559924","Grove Road",NA,"residential",NA,"minor",4,1
"2559926","Ocean View Road","B3327","secondary",NA,"minor",2,1
"2559927","Old Station Road",NA,"unclassified",NA,"minor",2,1
"2559928","Mitchell Avenue","B3327","secondary",NA,"minor",2,1
"2559929","Macrocarpa Road",NA,"residential",NA,"minor",2,1
"2560053","Tulse Hill",NA,"residential",NA,"minor",3,1
"2560055","Trinity Road",NA,"unclassified",NA,"minor",4,1
"2560888","Steephill Down Road",NA,"unclassified",NA,"minor",4,1
"2571682","Newport Road","B3327","secondary",NA,"minor",2,1
"2575837","New Road",NA,"unclassified",NA,"minor",5,0
"2576048","High Street","A3054","primary",16081,"major",3,1
"2598634","Highwood Lane",NA,"tertiary",NA,"minor",5,0
"2598640","Loverstone Lane",NA,"unclassified",NA,"minor",5,0
"2598668","Sandy Lane",NA,"unclassified",NA,"minor",5,0
"2598782","Lansdown Gardens",NA,"residential",NA,"minor",3,0
"2599515","Church Street","A3055","primary",3278,"major",2,1
"2599550","Esplanade Road",NA,"residential",NA,"minor",3,1
"2599551","Hambrough Road",NA,"residential",NA,"minor",4,1
"2599552","Chestnut Close",NA,"residential",NA,"minor",3,1
"2599553","Willow Close",NA,"residential",NA,"minor",3,1
"2599554","St Margarets Glade",NA,"residential",NA,"minor",3,1
"2599555","Hazel Close",NA,"residential",NA,"minor",2,1
"2599556","Downlands Crescent",NA,"residential",NA,"minor",5,1
"2599557","Rew Close",NA,"residential",NA,"minor",2,1
"2599558","Gloucester Road",NA,"residential",NA,"minor",4,1
"2599559","Cornwall Road",NA,"residential",NA,"minor",4,1
"2599560","York Road",NA,"residential",NA,"minor",3,1
"2599561","Lowtherville Road",NA,"residential",NA,"minor",5,1
"2599563","Down Lane",NA,"unclassified",NA,"minor",3,1
"2599564","Downside",NA,"residential",NA,"minor",5,1
"2599636","Merstone Lane",NA,"tertiary",NA,"minor",3,0
"2599665","Newport Road","B3327","secondary",NA,"minor",5,0
"2625055","St John's Road","B3327","secondary",NA,"minor",4,0
"2625238","Bridge Square","A3021","primary",1715,"major",1,0
"2641351","Ludbrook Way",NA,"residential",NA,"minor",3,0
"2641352","Meadow Close",NA,"residential",NA,"minor",3,0
"2641715","Priory Court",NA,"residential",NA,"minor",2,1
"2641839","Hollow Glade",NA,"residential",NA,"minor",4,0
"2641889","Whitwell Road",NA,"tertiary",NA,"minor",5,0
"2643922","Jenny Streets Lane",NA,"unclassified",NA,"minor",4,0
"2653622","School Lane",NA,"residential",NA,"minor",2,0
"2653943","Upper Lane",NA,"tertiary",NA,"minor",4,0
"2653944","St. Mary's Court",NA,"residential",NA,"minor",3,0
"2653945","North Street",NA,"residential",NA,"minor",4,0
"2653946","Moortown Lane",NA,"tertiary",NA,"minor",5,0
"2653948","Galley Lane",NA,"residential",NA,"minor",5,0
"2653949","Lodge Close",NA,"residential",NA,"minor",3,0
"2653950","Chilton Lane",NA,"residential",NA,"minor",1,0
"2654052","Ashley Way",NA,"residential",NA,"minor",3,0
"2654054","Shippards Road",NA,"residential",NA,"minor",5,0
"2654055","Sirenia Close",NA,"residential",NA,"minor",4,0
"2654094","Wilberforce Road",NA,"residential",NA,"minor",3,0
"2654095","Meadows Close",NA,"residential",NA,"minor",3,0
"2654096","Pippins Close",NA,"residential",NA,"minor",3,0
"2654157","Mill Lane",NA,"unclassified",NA,"minor",5,0
"2654158","Grange Road",NA,"tertiary",NA,"minor",5,0
